user_id,department_id,role,name,email,phone,employee_id,jurisdiction,created_at
4399d044-ed42-4c45-8480-8460f4a81452,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 251 Kumar,user251@niriksha.gov.in,9490732457,EMP58870,"{""state"": ""TN"", ""districts"": [""Bengaluru""]}",2025-02-09T13:03:25.409452
5f1f8459-78ab-43a5-8378-fdd66d421667,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 252 Reddy,user252@niriksha.gov.in,9156227043,EMP92691,"{""state"": ""TN"", ""districts"": [""Pune""]}",2025-05-01T13:03:25.409463
be1a55f1-8dfe-48d5-9975-10eeea676aaf,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,inspector,User 253 Reddy,user253@niriksha.gov.in,9828404274,EMP60667,"{""state"": ""TN"", ""districts"": [""Chennai""]}",2024-03-23T13:03:25.409473
d6f33926-2a77-4220-801b-e7c844f002d2,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 254 Kumar,user254@niriksha.gov.in,9457944766,EMP20682,"{""state"": ""DL"", ""districts"": [""Lucknow""]}",2025-04-10T13:03:25.409483
b7c79f18-9ce4-4690-9fe9-d401b9e4fb15,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 255 Patel,user255@niriksha.gov.in,9238460786,EMP87993,"{""state"": ""MH"", ""districts"": [""Chennai""]}",2024-09-08T13:03:25.409492
ce0903a2-7f16-41de-983c-cac8d6671f81,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 256 Sharma,user256@niriksha.gov.in,9973150512,EMP26750,"{""state"": ""DL"", ""districts"": [""Pune""]}",2024-06-11T13:03:25.409502
1fcfac38-2ccd-41ab-be2f-b56d16b66820,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 257 Reddy,user257@niriksha.gov.in,9488509962,EMP12389,"{""state"": ""TN"", ""districts"": [""Chennai""]}",2025-10-01T13:03:25.409512
9d07fe91-8102-4c41-bbbc-3a54dd65238c,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 258 Sharma,user258@niriksha.gov.in,9922653967,EMP73736,"{""state"": ""UP"", ""districts"": [""Lucknow""]}",2025-11-14T13:03:25.409523
a928d5a5-c573-46f9-bb8d-be32ce1aa6eb,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 259 Singh,user259@niriksha.gov.in,9417604347,EMP23256,"{""state"": ""DL"", ""districts"": [""Delhi""]}",2023-11-30T13:03:25.409534
40491dc9-5c38-4a6a-ac7f-d80e92b16748,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 260 Singh,user260@niriksha.gov.in,9810741110,EMP54140,"{""state"": ""DL"", ""districts"": [""Lucknow""]}",2024-07-31T13:03:25.409544
2fbef432-8d3c-4657-98e6-2876a478b0af,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 261 Kumar,user261@niriksha.gov.in,9274211616,EMP33703,"{""state"": ""DL"", ""districts"": [""Lucknow""]}",2024-03-26T13:03:25.409554
8df9de2b-7230-4c70-96b9-1c00d91019ea,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 262 Singh,user262@niriksha.gov.in,9541156077,EMP57749,"{""state"": ""UP"", ""districts"": [""Bengaluru""]}",2024-07-17T13:03:25.409563
49f95ccf-1c5c-4481-a3d1-b01410b95a70,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 263 Patel,user263@niriksha.gov.in,9351258749,EMP79993,"{""state"": ""UP"", ""districts"": [""Chennai""]}",2023-12-27T13:03:25.409573
dbfad13a-0665-4b83-9e6d-f87bc1b5a225,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 264 Kumar,user264@niriksha.gov.in,9494966219,EMP98907,"{""state"": ""DL"", ""districts"": [""Bengaluru""]}",2024-12-17T13:03:25.409586
bf67e2a3-4fc5-424a-9596-60772d6aba78,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 265 Patel,user265@niriksha.gov.in,9639991949,EMP79135,"{""state"": ""KA"", ""districts"": [""Lucknow""]}",2023-12-19T13:03:25.409596
61cdab91-fe6b-48dd-9cb8-ea3cb761d1d9,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 266 Reddy,user266@niriksha.gov.in,9248604290,EMP42768,"{""state"": ""MH"", ""districts"": [""Bengaluru""]}",2023-10-21T13:03:25.409608
d6d5abd2-2084-4ec3-9542-14ad5d4b78c1,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 267 Reddy,user267@niriksha.gov.in,9210154881,EMP77621,"{""state"": ""MH"", ""districts"": [""Chennai""]}",2026-01-08T13:03:25.409617
4c754cbd-30d8-4b99-b358-861781929dbd,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 268 Sharma,user268@niriksha.gov.in,9582452834,EMP77286,"{""state"": ""UP"", ""districts"": [""Bengaluru""]}",2025-12-31T13:03:25.409627
e389ba30-8a5a-4b81-b5a1-cb30618fbf0f,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 269 Patel,user269@niriksha.gov.in,9475364113,EMP13495,"{""state"": ""KA"", ""districts"": [""Pune""]}",2025-02-22T13:03:25.409637
5a2cb30a-0f2f-4a81-8f0d-1f38b99632b0,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 270 Sharma,user270@niriksha.gov.in,9353164777,EMP60615,"{""state"": ""MH"", ""districts"": [""Chennai""]}",2025-08-17T13:03:25.409647
bd5aa667-79f9-444a-b506-2100cb492214,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,inspector,User 271 Sharma,user271@niriksha.gov.in,9206389694,EMP95191,"{""state"": ""TN"", ""districts"": [""Lucknow""]}",2025-11-14T13:03:25.409656
f63024c6-c229-4437-8988-cc54c20802a5,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,inspector,User 272 Sharma,user272@niriksha.gov.in,9990949719,EMP71925,"{""state"": ""UP"", ""districts"": [""Bengaluru""]}",2024-12-30T13:03:25.409668
0c60b8d1-9a79-40b9-be3a-e118dae365ee,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 273 Singh,user273@niriksha.gov.in,9185068029,EMP12490,"{""state"": ""TN"", ""districts"": [""Lucknow""]}",2023-11-30T13:03:25.409677
a9b2c16e-ed68-4c46-87b9-e4c69dec8622,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 274 Reddy,user274@niriksha.gov.in,9880862406,EMP89807,"{""state"": ""DL"", ""districts"": [""Bengaluru""]}",2025-12-11T13:03:25.409686
c365a017-e24e-461c-90e2-4cb2bc771cd2,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 275 Kumar,user275@niriksha.gov.in,9423358638,EMP25970,"{""state"": ""MH"", ""districts"": [""Lucknow""]}",2025-01-29T13:03:25.409696
e2df7c5f-7346-43fc-9b30-98ea03e55b77,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 276 Patel,user276@niriksha.gov.in,9167438668,EMP24530,"{""state"": ""KA"", ""districts"": [""Delhi""]}",2024-10-02T13:03:25.409706
44cd5b86-0d07-40a8-a3ec-7783f63b2f77,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,inspector,User 277 Reddy,user277@niriksha.gov.in,9717452511,EMP41711,"{""state"": ""UP"", ""districts"": [""Chennai""]}",2025-01-19T13:03:25.409717
2239a4f3-a424-4ee8-8909-22eabe22f409,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,inspector,User 278 Reddy,user278@niriksha.gov.in,9478833337,EMP41531,"{""state"": ""DL"", ""districts"": [""Bengaluru""]}",2025-09-24T13:03:25.409728
8fd4d328-8629-4ac4-8b01-deb49b2eaa89,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,inspector,User 279 Reddy,user279@niriksha.gov.in,9487195336,EMP18870,"{""state"": ""DL"", ""districts"": [""Delhi""]}",2024-10-31T13:03:25.409737
5e38379b-daea-4823-989d-4a4761738687,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 280 Reddy,user280@niriksha.gov.in,9121833792,EMP61177,"{""state"": ""KA"", ""districts"": [""Pune""]}",2024-06-22T13:03:25.409747
0be81d25-244b-478a-a209-3978a50d380f,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 281 Sharma,user281@niriksha.gov.in,9372354893,EMP12128,"{""state"": ""TN"", ""districts"": [""Pune""]}",2025-04-15T13:03:25.409757
b0ac1db4-a5b4-40ad-b9e2-519753a75139,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 282 Singh,user282@niriksha.gov.in,9928393291,EMP86271,"{""state"": ""TN"", ""districts"": [""Lucknow""]}",2026-02-17T13:03:25.409766
03e748d2-47b5-45a2-8ba1-529c4428f901,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 283 Reddy,user283@niriksha.gov.in,9463512350,EMP94252,"{""state"": ""UP"", ""districts"": [""Bengaluru""]}",2024-04-21T13:03:25.409776
9c8bb318-fb9b-4bd4-9c15-d705d4cd770d,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 284 Kumar,user284@niriksha.gov.in,9971339002,EMP27675,"{""state"": ""MH"", ""districts"": [""Bengaluru""]}",2026-02-25T13:03:25.409786
bea71043-7c0a-4221-9ef1-efb749eb9cf9,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 285 Kumar,user285@niriksha.gov.in,9147036629,EMP36144,"{""state"": ""MH"", ""districts"": [""Chennai""]}",2025-05-21T13:03:25.409795
f94df762-1a62-4e17-9e30-fec40ad3d2c9,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 286 Patel,user286@niriksha.gov.in,9975535611,EMP81176,"{""state"": ""KA"", ""districts"": [""Chennai""]}",2026-02-25T13:03:25.409807
38f6b1de-f0bf-44d3-aa99-232f1658c114,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 287 Sharma,user287@niriksha.gov.in,9483298103,EMP16265,"{""state"": ""TN"", ""districts"": [""Chennai""]}",2025-11-27T13:03:25.409817
9c72bca4-2f62-4339-8a58-f6eb5f3eaff2,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 288 Patel,user288@niriksha.gov.in,9529520110,EMP67637,"{""state"": ""KA"", ""districts"": [""Chennai""]}",2025-09-24T13:03:25.409826
6126f6da-5691-4901-9bbf-3039151259ab,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 289 Patel,user289@niriksha.gov.in,9494435754,EMP78062,"{""state"": ""TN"", ""districts"": [""Pune""]}",2024-03-20T13:03:25.409836
261d72e4-d91d-487c-8991-c4481c9a1710,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 290 Singh,user290@niriksha.gov.in,9562360908,EMP88964,"{""state"": ""UP"", ""districts"": [""Delhi""]}",2025-06-07T13:03:25.409849
15b3e955-eb43-42ef-85d0-41e77a60c48b,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 291 Singh,user291@niriksha.gov.in,9185973340,EMP52981,"{""state"": ""TN"", ""districts"": [""Chennai""]}",2025-01-02T13:03:25.409858
b31fe9f6-07b4-4ae8-98e3-6daf33a2abce,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 292 Patel,user292@niriksha.gov.in,9278933456,EMP68183,"{""state"": ""TN"", ""districts"": [""Bengaluru""]}",2026-02-19T13:03:25.409868
2f1edc43-8670-4906-8604-21cd407e3537,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 293 Reddy,user293@niriksha.gov.in,9567013808,EMP45986,"{""state"": ""MH"", ""districts"": [""Pune""]}",2024-05-16T13:03:25.409878
3b5587b2-3d27-4f4f-87b8-6429ee32d593,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 294 Sharma,user294@niriksha.gov.in,9650921917,EMP99051,"{""state"": ""UP"", ""districts"": [""Pune""]}",2025-11-08T13:03:25.409887
353dea39-6fa5-4920-a289-97479805a692,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 295 Patel,user295@niriksha.gov.in,9137365109,EMP26545,"{""state"": ""MH"", ""districts"": [""Lucknow""]}",2024-01-27T13:03:25.409897
faa48034-dc43-4de9-9425-47166f305f44,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 296 Sharma,user296@niriksha.gov.in,9511086777,EMP84349,"{""state"": ""MH"", ""districts"": [""Delhi""]}",2025-10-28T13:03:25.409917
f872813c-e7b0-4ab0-bab7-1dcd017a94a7,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 297 Sharma,user297@niriksha.gov.in,9499446327,EMP68188,"{""state"": ""MH"", ""districts"": [""Delhi""]}",2025-11-14T13:03:25.409949
59c82f3f-6d56-4eda-af0e-628093896ee4,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 298 Sharma,user298@niriksha.gov.in,9527385805,EMP51207,"{""state"": ""TN"", ""districts"": [""Lucknow""]}",2025-12-08T13:03:25.409965
e4e8e185-39cf-4b5a-944f-deffa388b2bf,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,inspector,User 299 Kumar,user299@niriksha.gov.in,9635844374,EMP77861,"{""state"": ""KA"", ""districts"": [""Delhi""]}",2025-12-04T13:03:25.409976
9e695a64-243b-4f37-9af3-a3c61daa9421,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 300 Sharma,user300@niriksha.gov.in,9855954847,EMP68493,"{""state"": ""UP"", ""districts"": [""Delhi""]}",2025-06-15T13:03:25.409986
d63aab3c-e1f7-4d15-86aa-e92bbdfff21a,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 301 Kumar,user301@niriksha.gov.in,9231680929,EMP27790,"{""state"": ""MH"", ""districts"": [""Bengaluru""]}",2025-10-09T13:03:25.410002
fe295291-24a2-4a47-ba0a-713005f30b26,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 302 Singh,user302@niriksha.gov.in,9970281936,EMP99381,"{""state"": ""TN"", ""districts"": [""Chennai""]}",2024-04-07T13:03:25.410014
6b3d765e-17e4-4664-b39e-ddec90e58617,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,inspector,User 303 Reddy,user303@niriksha.gov.in,9682152066,EMP48058,"{""state"": ""TN"", ""districts"": [""Lucknow""]}",2024-04-05T13:03:25.410026
82055fa0-6942-4ad3-92df-de73c5b09250,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 304 Sharma,user304@niriksha.gov.in,9646272321,EMP39391,"{""state"": ""MH"", ""districts"": [""Lucknow""]}",2024-01-13T13:03:25.410036
718b3447-f21c-44cd-a518-3f3bfe452073,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 305 Kumar,user305@niriksha.gov.in,9948656610,EMP74752,"{""state"": ""MH"", ""districts"": [""Chennai""]}",2024-09-13T13:03:25.410047
6afb15f0-d61a-4ec4-abf5-a5457b53619e,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 306 Sharma,user306@niriksha.gov.in,9601873197,EMP82305,"{""state"": ""UP"", ""districts"": [""Delhi""]}",2026-01-05T13:03:25.410057
e2bcb679-9f98-4f3b-9be3-b73923a782ba,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,inspector,User 307 Sharma,user307@niriksha.gov.in,9527521016,EMP72739,"{""state"": ""DL"", ""districts"": [""Bengaluru""]}",2024-02-06T13:03:25.410066
eaa7a05a-adf3-4dd2-8b8f-a5cb5233e6b1,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 308 Reddy,user308@niriksha.gov.in,9179189225,EMP26426,"{""state"": ""TN"", ""districts"": [""Pune""]}",2024-12-29T13:03:25.410076
7f925494-b8b6-4ce4-9195-8dbe712aa2a0,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 309 Reddy,user309@niriksha.gov.in,9469919929,EMP26821,"{""state"": ""DL"", ""districts"": [""Delhi""]}",2025-09-29T13:03:25.410085
1699915c-b67e-4a96-980a-7c0a3b18b7ec,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 310 Patel,user310@niriksha.gov.in,9639945876,EMP17263,"{""state"": ""MH"", ""districts"": [""Delhi""]}",2025-10-29T13:03:25.410095
b6faceba-d4d7-499f-ba7f-e228efc1ba1b,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 311 Kumar,user311@niriksha.gov.in,9273910700,EMP52291,"{""state"": ""UP"", ""districts"": [""Chennai""]}",2024-10-19T13:03:25.410105
8604b2f3-3a38-4ff2-a4a4-8019535c8c16,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 312 Singh,user312@niriksha.gov.in,9369085407,EMP35729,"{""state"": ""DL"", ""districts"": [""Chennai""]}",2025-11-26T13:03:25.410115
b94292fc-5181-43cb-a1f2-d527a876e06a,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 313 Reddy,user313@niriksha.gov.in,9672817675,EMP22245,"{""state"": ""DL"", ""districts"": [""Lucknow""]}",2024-08-05T13:03:25.410125
9000ca2f-1295-4e27-99c7-6ee513ec7122,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 314 Kumar,user314@niriksha.gov.in,9283825267,EMP96341,"{""state"": ""DL"", ""districts"": [""Delhi""]}",2025-04-23T13:03:25.410135
23ae2c96-b27a-484e-abcd-ebfc034fb5b7,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 315 Singh,user315@niriksha.gov.in,9986090690,EMP13718,"{""state"": ""MH"", ""districts"": [""Pune""]}",2024-06-16T13:03:25.410149
caa3d214-ff79-4ce5-a0b0-db3017db948e,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 316 Sharma,user316@niriksha.gov.in,9799145494,EMP37631,"{""state"": ""DL"", ""districts"": [""Bengaluru""]}",2024-07-10T13:03:25.410161
43c1d541-3bf8-480e-bc71-351fe1a104ec,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,inspector,User 317 Patel,user317@niriksha.gov.in,9773412230,EMP81509,"{""state"": ""TN"", ""districts"": [""Chennai""]}",2024-11-25T13:03:25.410171
b12baeed-9668-41dc-b4ca-89552ba1929c,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 318 Patel,user318@niriksha.gov.in,9419367188,EMP69446,"{""state"": ""MH"", ""districts"": [""Pune""]}",2025-10-24T13:03:25.410180
6a507dad-d90c-4f3b-b35a-35bf99d920a9,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 319 Patel,user319@niriksha.gov.in,9619960692,EMP70875,"{""state"": ""UP"", ""districts"": [""Chennai""]}",2024-07-21T13:03:25.410190
c3914bec-36ea-439c-8a4e-b431161a7bd0,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 320 Sharma,user320@niriksha.gov.in,9871336275,EMP51853,"{""state"": ""TN"", ""districts"": [""Bengaluru""]}",2025-11-21T13:03:25.410200
184ed692-72c3-4adf-89e9-147bf67560fe,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 321 Reddy,user321@niriksha.gov.in,9703068400,EMP23917,"{""state"": ""TN"", ""districts"": [""Lucknow""]}",2024-12-12T13:03:25.410236
fc316793-57c5-4c83-aa1b-4bb36bf891c8,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,inspector,User 322 Sharma,user322@niriksha.gov.in,9582750043,EMP42495,"{""state"": ""UP"", ""districts"": [""Pune""]}",2026-02-11T13:03:25.410255
91f3f382-7a7a-4bd8-89fe-d02e8de13093,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 323 Patel,user323@niriksha.gov.in,9760756497,EMP64805,"{""state"": ""UP"", ""districts"": [""Lucknow""]}",2023-12-22T13:03:25.410432
f44cd006-add6-41dd-bf0b-09123b815238,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 324 Reddy,user324@niriksha.gov.in,9874305759,EMP50988,"{""state"": ""UP"", ""districts"": [""Lucknow""]}",2024-11-09T13:03:25.410445
02e967e2-eb54-4bee-bd91-832d353d49a5,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 325 Patel,user325@niriksha.gov.in,9635539154,EMP50441,"{""state"": ""KA"", ""districts"": [""Pune""]}",2026-01-01T13:03:25.410458
0a6c3d54-3adb-45e5-85ab-607b6dcf60d9,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 326 Reddy,user326@niriksha.gov.in,9590947659,EMP41552,"{""state"": ""UP"", ""districts"": [""Delhi""]}",2025-04-07T13:03:25.410469
57b9bddb-8519-4dd9-9b2f-3249d5c12828,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,inspector,User 327 Singh,user327@niriksha.gov.in,9402104065,EMP74866,"{""state"": ""DL"", ""districts"": [""Bengaluru""]}",2025-06-15T13:03:25.410478
0b613be4-69e7-4f07-8311-4569fca2092c,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 328 Singh,user328@niriksha.gov.in,9215424112,EMP66482,"{""state"": ""UP"", ""districts"": [""Chennai""]}",2024-03-20T13:03:25.410490
93bd432d-5fd9-45fd-bf1c-0493d25ba7c2,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 329 Patel,user329@niriksha.gov.in,9492922240,EMP15930,"{""state"": ""KA"", ""districts"": [""Pune""]}",2024-08-28T13:03:25.410501
fb120e0c-73e8-481d-9c94-59ec280b5688,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 330 Kumar,user330@niriksha.gov.in,9489256938,EMP82512,"{""state"": ""TN"", ""districts"": [""Pune""]}",2025-03-04T13:03:25.410510
c9a6672c-17bc-4788-871b-ae41c3b71083,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 331 Patel,user331@niriksha.gov.in,9920772671,EMP82070,"{""state"": ""TN"", ""districts"": [""Delhi""]}",2024-05-07T13:03:25.410520
ad58560f-adfe-4dc0-9f60-2de9e9b18e83,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 332 Singh,user332@niriksha.gov.in,9238151258,EMP22672,"{""state"": ""KA"", ""districts"": [""Chennai""]}",2024-01-11T13:03:25.410529
48cf7025-bca6-49a2-a866-3293525bcdec,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 333 Reddy,user333@niriksha.gov.in,9492566853,EMP28909,"{""state"": ""UP"", ""districts"": [""Delhi""]}",2024-10-29T13:03:25.410539
bef23814-9ec2-49ca-8a42-216ed5248550,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 334 Reddy,user334@niriksha.gov.in,9143223380,EMP15938,"{""state"": ""MH"", ""districts"": [""Lucknow""]}",2024-04-03T13:03:25.410548
458208a4-1863-4a2a-9049-d4383294833e,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 335 Patel,user335@niriksha.gov.in,9657629251,EMP69898,"{""state"": ""UP"", ""districts"": [""Delhi""]}",2024-10-23T13:03:25.410557
dbb50ad2-f979-4e5d-8086-c45bd1ad7817,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 336 Sharma,user336@niriksha.gov.in,9758276886,EMP51750,"{""state"": ""UP"", ""districts"": [""Bengaluru""]}",2024-07-11T13:03:25.410567
c297b57b-f392-4737-9808-79f5a3b891d7,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 337 Reddy,user337@niriksha.gov.in,9461178244,EMP76494,"{""state"": ""DL"", ""districts"": [""Delhi""]}",2024-11-18T13:03:25.410577
eda952e3-7c5b-47f8-be90-1a06bbe354c1,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 338 Sharma,user338@niriksha.gov.in,9609912042,EMP12180,"{""state"": ""TN"", ""districts"": [""Chennai""]}",2024-05-14T13:03:25.410586
7f2d0a09-910a-4d80-b8a9-787b7010ab6f,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,inspector,User 339 Patel,user339@niriksha.gov.in,9726745401,EMP50327,"{""state"": ""MH"", ""districts"": [""Delhi""]}",2024-12-04T13:03:25.410596
2771ad93-ed95-43c6-922b-1d056ad33ec2,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 340 Reddy,user340@niriksha.gov.in,9720230209,EMP39824,"{""state"": ""MH"", ""districts"": [""Delhi""]}",2024-11-28T13:03:25.410606
a02adee1-b299-4238-b36f-e3187fd62dd7,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 341 Reddy,user341@niriksha.gov.in,9775410705,EMP91230,"{""state"": ""KA"", ""districts"": [""Lucknow""]}",2023-12-14T13:03:25.410619
dca357c0-252e-4487-948f-644bc242acbe,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 342 Singh,user342@niriksha.gov.in,9714792641,EMP24404,"{""state"": ""UP"", ""districts"": [""Pune""]}",2025-01-07T13:03:25.410628
5cdea7db-b00a-4a67-8d74-b1370389071d,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 343 Patel,user343@niriksha.gov.in,9262598077,EMP64127,"{""state"": ""UP"", ""districts"": [""Bengaluru""]}",2024-11-06T13:03:25.410638
3fdc16e8-93b4-48a7-b46d-935543e17995,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 344 Patel,user344@niriksha.gov.in,9890099255,EMP18163,"{""state"": ""UP"", ""districts"": [""Delhi""]}",2025-09-03T13:03:25.410649
76bcbdf2-2dd3-45b6-9dae-327115a4f750,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 345 Sharma,user345@niriksha.gov.in,9811060614,EMP72701,"{""state"": ""DL"", ""districts"": [""Bengaluru""]}",2025-05-17T13:03:25.410659
ef7d3248-a06b-4193-9177-43316850c942,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 346 Patel,user346@niriksha.gov.in,9672440825,EMP54869,"{""state"": ""DL"", ""districts"": [""Chennai""]}",2024-05-11T13:03:25.410669
8bfa95e8-b5ea-4384-ad16-2f36275c157c,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 347 Reddy,user347@niriksha.gov.in,9619884429,EMP35200,"{""state"": ""UP"", ""districts"": [""Chennai""]}",2024-09-09T13:03:25.410679
d19fa35c-8185-435f-af68-71821f4232a7,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 348 Kumar,user348@niriksha.gov.in,9419561201,EMP47880,"{""state"": ""UP"", ""districts"": [""Bengaluru""]}",2025-05-14T13:03:25.410688
5183ee9b-a74f-46a2-b069-2958d77e1813,718472ee-2192-4e7b-9d38-124525a57358,inspector,User 349 Sharma,user349@niriksha.gov.in,9701818966,EMP45842,"{""state"": ""TN"", ""districts"": [""Pune""]}",2024-08-24T13:03:25.410698
2cf01119-25f0-4968-a05d-148a3bf1b90d,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 350 Patel,user350@niriksha.gov.in,9523625992,EMP55237,"{""state"": ""UP"", ""districts"": [""Chennai""]}",2026-02-19T13:03:25.410708
61b596ce-49fa-48c1-aa07-80c828197cdb,d8ef4900-75f2-4b9f-9815-b7dc608e0862,inspector,User 351 Singh,user351@niriksha.gov.in,9471904990,EMP67983,"{""state"": ""TN"", ""districts"": [""Bengaluru""]}",2025-08-27T13:03:25.410718
a783de3a-2540-43bc-8078-3fb3f1a07e06,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 352 Reddy,user352@niriksha.gov.in,9391126537,EMP83664,"{""state"": ""TN"", ""districts"": [""Lucknow""]}",2025-12-13T13:03:25.410727
13d74bf3-ff10-4f94-bea3-b043e4bf2933,24353874-868b-46b4-8ac7-58527ba25067,inspector,User 353 Reddy,user353@niriksha.gov.in,9356927167,EMP41779,"{""state"": ""MH"", ""districts"": [""Delhi""]}",2025-08-15T13:03:25.410737
387e7964-944c-489c-bd37-ae70cab24bc6,17c8b7df-21cc-4394-b4da-f0a1a25a0349,inspector,User 354 Singh,user354@niriksha.gov.in,9207586738,EMP64172,"{""state"": ""TN"", ""districts"": [""Bengaluru""]}",2025-12-22T13:03:25.410749
